ID;zona;county_road_area;interstate;stateroute;autopista;notchp;num;calle;mal_tiempo;buen_tiempo;alta_vel;mal_giro/dir;alcohol;mal_cmbio_linea;peaton_incumplimiento;por_señales;otra_causa;floor_dry;floor_wet;tow_away;pedestrian_collision;bicycle_collision;truck_collision;motorcycle_collision;complaint_of_pain_injury_count;collision_time;collision_date;party_count;male;victim_age;air_bag;car_belt;insurance;cellphone;marca;piel_clara;asiatico;hispano;conductor_victima;pasajero_victima;victimas_heridas;muertos
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;7:35:00;05/09/2009;1;0;65;1;1;1;0;dodge;0;0;1;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;7:35:00;05/09/2009;1;0;65;1;1;1;0;dodge;0;0;1;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;7:35:00;05/09/2009;1;0;65;1;1;1;0;dodge;0;0;1;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;7:35:00;05/09/2009;1;0;65;1;1;1;0;dodge;0;0;1;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;7:35:00;05/09/2009;1;0;65;1;1;1;0;dodge;0;0;1;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;7:35:00;05/09/2009;2;0;41;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;7:35:00;05/09/2009;2;0;41;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;7:35:00;05/09/2009;2;0;41;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;7:35:00;05/09/2009;2;0;41;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4027456;1;0;0;0;0;1;OLIVEWOODAV;RAMONADR;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;7:35:00;05/09/2009;2;0;41;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4027459;losangeles;0;0;0;0;1;VICTORYBL;MORSEAV;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;16:30:00;05/09/2009;1;0;25;0;1;1;0;honda;0;0;1;1;0;2;0
4027459;losangeles;0;0;0;0;1;VICTORYBL;MORSEAV;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;16:30:00;05/09/2009;1;0;25;0;1;1;0;honda;0;0;1;1;0;2;0
4027459;losangeles;0;0;0;0;1;VICTORYBL;MORSEAV;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;16:30:00;05/09/2009;2;0;25;0;1;1;1;mercedesthrubenz;1;0;0;1;0;2;0
4027459;losangeles;0;0;0;0;1;VICTORYBL;MORSEAV;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;2;16:30:00;05/09/2009;2;0;25;0;1;1;1;mercedesthrubenz;1;0;0;1;0;2;0
4027463;losangeles;0;0;0;0;1;WESTERNAV;WASHINGTONBL;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0:40:00;05/09/2009;1;1;46;0;1;0;0;honda;0;0;1;1;0;1;0
4027463;losangeles;0;0;0;0;1;WESTERNAV;WASHINGTONBL;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0:40:00;05/09/2009;1;1;46;0;1;0;0;honda;0;0;1;1;0;1;0
4027463;losangeles;0;0;0;0;1;WESTERNAV;WASHINGTONBL;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0:40:00;05/09/2009;1;1;46;0;1;0;0;honda;0;0;1;1;0;1;0
4027463;losangeles;0;0;0;0;1;WESTERNAV;WASHINGTONBL;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0:40:00;05/09/2009;2;0;19;0;1;0;0;acura;0;0;1;1;0;1;0
4027463;losangeles;0;0;0;0;1;WESTERNAV;WASHINGTONBL;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0:40:00;05/09/2009;2;0;19;0;1;0;0;acura;0;0;1;1;0;1;0
4027463;losangeles;0;0;0;0;1;WESTERNAV;WASHINGTONBL;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0:40:00;05/09/2009;2;0;19;0;1;0;0;acura;0;0;1;1;0;1;0
4027464;losangeles;0;0;0;0;1;TEXASAV;STONERAV;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;20:25:00;05/09/2009;1;1;39;0;1;1;0;audi;1;0;0;1;0;1;0
4027464;losangeles;0;0;0;0;1;TEXASAV;STONERAV;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;20:25:00;05/09/2009;2;1;49;;;;0;;1;0;0;1;0;1;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:17:00;05/09/2009;1;0;46;0;1;1;0;nissan;0;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:17:00;05/09/2009;1;0;46;0;1;1;0;nissan;0;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;18:17:00;05/09/2009;1;0;46;0;1;1;0;nissan;0;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;18:17:00;05/09/2009;1;0;46;0;1;1;0;nissan;0;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;18:17:00;05/09/2009;1;0;46;0;1;1;0;nissan;0;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:17:00;05/09/2009;2;0;17;1;1;1;0;toyota;1;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;18:17:00;05/09/2009;2;0;17;1;1;1;0;toyota;1;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:17:00;05/09/2009;2;0;17;1;1;1;0;toyota;1;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:17:00;05/09/2009;2;0;17;1;1;1;0;toyota;1;0;0;1;0;2;0
4027468;losangeles;0;0;0;0;1;WILSHIREBL;HOBARTBL;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:17:00;05/09/2009;2;0;17;1;1;1;0;toyota;1;0;0;1;0;2;0
4027471;losangeles;0;0;0;0;1;SANTAMONICABL;SAINTANDREWSPL;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;2;2:35:00;05/09/2009;1;1;34;1;;0;0;lincoln;0;0;1;1;0;2;0
4027471;losangeles;0;0;0;0;1;SANTAMONICABL;SAINTANDREWSPL;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;2;2:35:00;05/09/2009;1;1;34;1;;0;0;lincoln;0;0;1;1;0;2;0
4027471;losangeles;0;0;0;0;1;SANTAMONICABL;SAINTANDREWSPL;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2:35:00;05/09/2009;2;1;35;0;1;1;0;chevrolet;1;0;0;1;0;2;0
4027471;losangeles;0;0;0;0;1;SANTAMONICABL;SAINTANDREWSPL;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2:35:00;05/09/2009;2;1;35;0;1;1;0;chevrolet;1;0;0;1;0;2;0
4027471;losangeles;0;0;0;0;1;SANTAMONICABL;SAINTANDREWSPL;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2:35:00;05/09/2009;3;1;27;0;1;1;0;ford;0;1;0;1;0;2;0
4027471;losangeles;0;0;0;0;1;SANTAMONICABL;SAINTANDREWSPL;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;2;2:35:00;05/09/2009;3;1;27;0;1;1;0;ford;0;1;0;1;0;2;0
4027472;losangeles;0;0;0;0;1;SHATTOPL;6THST;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2:15:00;05/09/2009;1;;;;;0;;;;;;1;0;2;0
4027472;losangeles;0;0;0;0;1;SHATTOPL;6THST;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;2;2:15:00;05/09/2009;1;;;;;0;;;;;;1;0;2;0
4027472;losangeles;0;0;0;0;1;SHATTOPL;6THST;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2:15:00;05/09/2009;2;0;45;0;1;1;;toyota;0;1;0;1;0;2;0
4027472;losangeles;0;0;0;0;1;SHATTOPL;6THST;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2:15:00;05/09/2009;2;0;45;0;1;1;;toyota;0;1;0;1;0;2;0
4027476;1;0;0;0;0;1;ARLINGTONAV;VANBURENAV;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;10:46:00;05/09/2009;1;1;;;;0;;toyota;0;0;1;1;0;0;0
4027476;1;0;0;0;0;1;ARLINGTONAV;VANBURENAV;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;10:46:00;05/09/2009;2;1;38;0;1;1;0;toyota;0;0;1;1;0;0;0
4027476;1;0;0;0;0;1;ARLINGTONAV;VANBURENAV;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;10:46:00;05/09/2009;3;0;32;0;1;1;0;toyota;0;0;1;1;0;0;0
4027480;1;0;0;0;0;1;CANYONCRESTDR;VIAPUEBLO;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;13:16:00;05/09/2009;1;0;95;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4027480;1;0;0;0;0;1;CANYONCRESTDR;VIAPUEBLO;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;13:16:00;05/09/2009;2;0;58;0;1;1;0;dodge;1;0;0;1;0;1;0
4027483;losangeles;0;0;0;0;1;WESTERNAV;CLINTONST;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;12:00:00;05/09/2009;1;;;;;0;;;;;;1;0;1;0
4027483;losangeles;0;0;0;0;1;WESTERNAV;CLINTONST;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;1;12:00:00;05/09/2009;2;0;32;;;;0;;0;0;0;0;1;1;0
4027488;1;0;0;0;0;1;UNIVERSITYAV;LIMEST;0;1;;;;;;;;1;0;1;0;0;0;0;1;15:52:00;05/09/2009;1;1;19;0;1;1;0;dodge;0;0;0;1;0;1;0
4027488;1;0;0;0;0;1;UNIVERSITYAV;LIMEST;0;1;;;;;;;;1;0;1;0;0;0;0;1;15:52:00;05/09/2009;2;1;25;0;1;1;0;mitsubishi;0;0;1;1;0;1;0
4027491;losangeles;0;0;0;0;1;VERMONTAV;8THST;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;10:45:00;05/09/2009;1;0;58;0;1;1;0;jeep;0;0;0;1;0;1;0
4027491;losangeles;0;0;0;0;1;VERMONTAV;8THST;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;10:45:00;05/09/2009;2;1;38;;;;0;;0;0;1;1;0;1;0
4027495;losangeles;0;0;0;0;1;WILSHIREBL;NORTONST;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;21:35:00;05/09/2009;1;0;12;1;1;1;0;toyota;0;1;0;1;0;2;0
4027495;losangeles;0;0;0;0;1;WILSHIREBL;NORTONST;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2;21:35:00;05/09/2009;1;0;12;1;1;1;0;toyota;0;1;0;1;0;2;0
4027495;losangeles;0;0;0;0;1;WILSHIREBL;NORTONST;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;21:35:00;05/09/2009;2;0;61;1;1;1;0;toyota;0;0;1;1;0;2;0
4027495;losangeles;0;0;0;0;1;WILSHIREBL;NORTONST;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;21:35:00;05/09/2009;2;0;61;1;1;1;0;toyota;0;0;1;1;0;2;0
4027500;1;0;0;0;0;1;LIMEST;UNIVERSITYAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;11:42:00;19/09/2009;1;0;18;0;1;0;0;honda;0;0;1;1;0;0;0
4027500;1;0;0;0;0;1;LIMEST;UNIVERSITYAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;11:42:00;19/09/2009;1;0;18;0;1;0;0;honda;0;0;1;1;0;0;0
4027500;1;0;0;0;0;1;LIMEST;UNIVERSITYAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;11:42:00;19/09/2009;2;0;31;0;1;1;0;mitsubishi;0;0;1;1;0;0;0
4027500;1;0;0;0;0;1;LIMEST;UNIVERSITYAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;11:42:00;19/09/2009;2;0;31;0;1;1;0;mitsubishi;0;0;1;1;0;0;0
4027512;santacruz;0;0;0;0;1;SANLORENZOBL;RIVERSIDEAV;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;14:50:00;19/09/2009;1;0;25;0;1;1;0;mazda;0;0;1;1;0;1;0
4027512;santacruz;0;0;0;0;1;SANLORENZOBL;RIVERSIDEAV;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;14:50:00;19/09/2009;1;0;25;0;1;1;0;mazda;0;0;1;1;0;1;0
4027512;santacruz;0;0;0;0;1;SANLORENZOBL;RIVERSIDEAV;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;14:50:00;19/09/2009;1;0;25;0;1;1;0;mazda;0;0;1;1;0;1;0
4027512;santacruz;0;0;0;0;1;SANLORENZOBL;RIVERSIDEAV;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;14:50:00;19/09/2009;1;0;25;0;1;1;0;mazda;0;0;1;1;0;1;0
4027512;santacruz;0;0;0;0;1;SANLORENZOBL;RIVERSIDEAV;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;14:50:00;19/09/2009;2;0;23;0;1;1;0;dodge;0;0;1;1;0;1;0
4027512;santacruz;0;0;0;0;1;SANLORENZOBL;RIVERSIDEAV;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;14:50:00;19/09/2009;2;0;23;0;1;1;0;dodge;0;0;1;1;0;1;0
4027512;santacruz;0;0;0;0;1;SANLORENZOBL;RIVERSIDEAV;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;14:50:00;19/09/2009;2;0;23;0;1;1;0;dodge;0;0;1;1;0;1;0
4027512;santacruz;0;0;0;0;1;SANLORENZOBL;RIVERSIDEAV;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;14:50:00;19/09/2009;2;0;23;0;1;1;0;dodge;0;0;1;1;0;1;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;14:03:00;05/09/2009;1;0;27;0;1;0;0;toyota;0;0;1;1;0;2;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;14:03:00;05/09/2009;1;0;27;0;1;0;0;toyota;0;0;1;1;0;2;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;14:03:00;05/09/2009;1;0;27;0;1;0;0;toyota;0;0;1;1;0;2;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;14:03:00;05/09/2009;2;1;69;0;1;1;0;buick;1;0;0;1;0;2;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;14:03:00;05/09/2009;2;1;69;0;1;1;0;buick;1;0;0;1;0;2;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;14:03:00;05/09/2009;2;1;69;0;1;1;0;buick;1;0;0;1;0;2;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;14:03:00;05/09/2009;3;0;67;0;1;1;0;cadillac;0;0;1;1;0;2;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;14:03:00;05/09/2009;3;0;67;0;1;1;0;cadillac;0;0;1;1;0;2;0
4027519;1;0;0;0;0;1;ALESSANDROAV;NORTHROPDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;14:03:00;05/09/2009;3;0;67;0;1;1;0;cadillac;0;0;1;1;0;2;0
4027521;sandiego;0;0;0;0;1;INGRIDAV;GREENBAYST;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;7:38:00;04/09/2009;1;0;55;0;1;1;;honda;0;0;0;1;0;1;0
4027521;sandiego;0;0;0;0;1;INGRIDAV;GREENBAYST;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;7:38:00;04/09/2009;2;0;37;1;0;1;;ford;0;0;1;1;0;1;0
4027522;sanfrancisco;0;0;0;0;1;JUDAHST;11THAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;16:00:00;04/09/2009;1;0;38;0;1;1;0;saab;0;1;0;1;0;2;0
4027522;sanfrancisco;0;0;0;0;1;JUDAHST;11THAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;16:00:00;04/09/2009;1;0;38;0;1;1;0;saab;0;1;0;1;0;2;0
4027522;sanfrancisco;0;0;0;0;1;JUDAHST;11THAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;16:00:00;04/09/2009;2;0;44;0;1;1;0;;0;0;0;1;0;2;0
4027522;sanfrancisco;0;0;0;0;1;JUDAHST;11THAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;16:00:00;04/09/2009;2;0;44;0;1;1;0;;0;0;0;1;0;2;0
4027522;sanfrancisco;0;0;0;0;1;JUDAHST;11THAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;16:00:00;04/09/2009;3;1;50;;;1;0;;0;0;1;1;0;2;0
4027522;sanfrancisco;0;0;0;0;1;JUDAHST;11THAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;16:00:00;04/09/2009;3;1;50;;;1;0;;0;0;1;1;0;2;0
4027523;sandiego;0;0;0;0;1;GARNETAV;GARNETAV;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0:23:00;04/09/2009;1;;;;;;;;;;;1;0;1;0
4027523;sandiego;0;0;0;0;1;GARNETAV;GARNETAV;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0:23:00;04/09/2009;2;1;24;;;;;;1;0;0;1;0;1;0
4027524;sandiego;0;0;0;0;1;CARMELMOUNTAINRD;HARVESTRUNDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;18:15:00;08/09/2009;1;1;16;1;;1;;honda;1;0;0;1;0;1;0
4027524;sandiego;0;0;0;0;1;CARMELMOUNTAINRD;HARVESTRUNDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;18:15:00;08/09/2009;1;1;16;1;;1;;honda;1;0;0;1;0;1;0
4027524;sandiego;0;0;0;0;1;CARMELMOUNTAINRD;HARVESTRUNDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;18:15:00;08/09/2009;2;;;;;;;;;;;;;1;0
4027524;sandiego;0;0;0;0;1;CARMELMOUNTAINRD;HARVESTRUNDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;18:15:00;08/09/2009;2;;;;;;;;;;;;;1;0
4027524;sandiego;0;0;0;0;1;CARMELMOUNTAINRD;HARVESTRUNDR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;18:15:00;08/09/2009;3;1;43;1;;1;;volvo;1;0;0;1;0;1;0
4027524;sandiego;0;0;0;0;1;CARMELMOUNTAINRD;HARVESTRUNDR;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;18:15:00;08/09/2009;3;1;43;1;;1;;volvo;1;0;0;1;0;1;0
4027525;sandiego;0;0;0;0;1;HOTELCIRCLESOUTH;HOTELCIRCLEDR;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;10:55:00;04/09/2009;1;1;52;0;1;1;0;chevrolet;1;0;0;1;0;2;0
4027525;sandiego;0;0;0;0;1;HOTELCIRCLESOUTH;HOTELCIRCLEDR;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;10:55:00;04/09/2009;1;1;52;0;1;1;0;chevrolet;1;0;0;1;0;2;0
4027525;sandiego;0;0;0;0;1;HOTELCIRCLESOUTH;HOTELCIRCLEDR;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;10:55:00;04/09/2009;2;1;65;0;1;1;0;toyota;1;0;0;1;0;2;0
4027525;sandiego;0;0;0;0;1;HOTELCIRCLESOUTH;HOTELCIRCLEDR;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;10:55:00;04/09/2009;2;1;65;0;1;1;0;toyota;1;0;0;1;0;2;0
4027527;sandiego;0;0;0;0;1;CARMELMOUNTAINRD;CARMELMOUNTAIN;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;8:44:00;04/09/2009;1;0;37;0;1;1;;;1;0;0;1;0;1;0
4027527;sandiego;0;0;0;0;1;CARMELMOUNTAINRD;CARMELMOUNTAIN;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;8:44:00;04/09/2009;2;1;47;0;1;1;;chevrolet;1;0;0;1;0;1;0
4027528;sandiego;0;0;0;0;1;LAJOLLAVILLAGEDR;GENESEEAV;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;6:06:00;08/09/2009;1;1;70;;;;0;;1;0;0;0;1;1;0
4027528;sandiego;0;0;0;0;1;LAJOLLAVILLAGEDR;GENESEEAV;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;6:06:00;08/09/2009;2;0;62;0;1;1;0;toyota;0;1;0;1;0;1;0
4027529;sandiego;0;0;0;0;1;TEXASST;LINCOLNAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;13:50:00;04/09/2009;1;0;14;;;;0;;1;0;0;1;0;1;0
4027529;sandiego;0;0;0;0;1;TEXASST;LINCOLNAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;13:50:00;04/09/2009;2;0;32;0;1;1;0;ford;;;;1;0;1;0
4027531;sandiego;0;0;0;0;1;MESACOLLEGEDR;BERGERAV;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;12:29:00;08/09/2009;1;1;26;1;;1;;volkswagen;0;0;1;1;0;1;0
4027531;sandiego;0;0;0;0;1;MESACOLLEGEDR;BERGERAV;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;12:29:00;08/09/2009;1;1;26;1;;1;;volkswagen;0;0;1;1;0;1;0
4027531;sandiego;0;0;0;0;1;MESACOLLEGEDR;BERGERAV;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;12:29:00;08/09/2009;2;0;28;1;;;;jeep;1;0;0;1;0;1;0
4027531;sandiego;0;0;0;0;1;MESACOLLEGEDR;BERGERAV;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;12:29:00;08/09/2009;2;0;28;1;;;;jeep;1;0;0;1;0;1;0
4027532;sandiego;0;0;0;0;1;RANCHOBERNARDORD;WESTBERNARDODR;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;19:01:00;08/09/2009;1;1;58;;1;1;;dodge;1;0;0;1;0;1;0
4027532;sandiego;0;0;0;0;1;RANCHOBERNARDORD;WESTBERNARDODR;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;19:01:00;08/09/2009;2;1;17;;1;;;suzuki;1;0;0;1;0;1;0
4027532;sandiego;0;0;0;0;1;RANCHOBERNARDORD;WESTBERNARDODR;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;19:01:00;08/09/2009;3;1;40;;1;1;;gmc;1;0;0;1;0;1;0
4027533;sandiego;0;0;0;0;1;MIDWAYDR;KEMPERDR;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;13:25:00;04/09/2009;1;1;25;0;1;1;;toyota;1;0;0;1;0;1;0
4027533;sandiego;0;0;0;0;1;MIDWAYDR;KEMPERDR;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;13:25:00;04/09/2009;2;0;38;0;1;1;;lincoln;1;0;0;1;0;1;0
4027534;losangeles;0;1;0;0;0;RT710;WILLOWST;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;16:33:00;21/12/2009;1;1;28;0;1;1;0;harleythrudavidson;1;0;0;1;0;1;0
4027534;losangeles;0;1;0;0;0;RT710;WILLOWST;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;16:33:00;21/12/2009;2;0;65;0;1;1;0;hyundai;1;0;0;1;0;1;0
4027535;sandiego;0;0;0;0;1;EST;EST;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;7:30:00;08/09/2009;1;0;40;0;1;1;0;nissan;1;0;0;1;0;1;0
4027535;sandiego;0;0;0;0;1;EST;EST;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;7:30:00;08/09/2009;2;0;23;;;;0;;0;0;1;1;0;1;0
4027536;sandiego;0;0;0;0;1;ELCAMINOREAL;CARMELMOUNTAINRD;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;18:36:00;08/09/2009;1;0;24;1;1;1;;saturn;1;0;0;1;0;1;0
4027536;sandiego;0;0;0;0;1;ELCAMINOREAL;CARMELMOUNTAINRD;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;18:36:00;08/09/2009;2;1;55;1;1;1;;toyota;1;0;0;1;0;1;0
4027537;sandiego;0;0;0;0;1;TAYLORSST;HOTELCIRCLESOUTH;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;19:10:00;04/09/2009;1;1;31;1;1;1;0;toyota;0;0;1;1;0;1;0
